pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,global_accuracy,dataset_size,max_gap
"[{'M_13_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.24844262861297212,117,0.46295161071945634,0.5514475226402282,0.08849591192077189,15,102,0.35717944095307846,0.16512101208142999,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}]",0.24728913267056435,102,0.34120022239184933,0.14120856342815805,0.48240878582000735,87,15,0.21631027281680804,0.2873708401649279,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.24705212669192617,80,0.3710218882955958,0.4563930042915874,0.08537111599599162,18,62,0.33425645999632225,0.11345940989709441,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.24675118367398743,78,0.24185582084930268,0.13266585656303037,0.37452167741233305,47,31,0.19487605056251145,0.2633235816474565,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.24556271845322827,89,0.290436756928428,0.14712086359434057,0.4375576205227686,66,23,0.19904001403843538,0.32664587258650457,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_1_9'}]",0.24517078377117382,154,0.35302854573595294,0.471662900551702,0.11863435481574909,33,121,0.3279790041798412,0.2067542516788808,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.24433594108789958,89,0.3076372600781421,0.11114191114902494,0.41877917122716707,65,24,0.1276123070418896,0.33482803178432285,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_14_9'}, {'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}]",0.2440775100201394,68,0.2869375423077098,0.15295293334187293,0.4398904756495827,49,19,0.19899200035320821,0.3449554173582862,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.24376687344372983,149,0.3063299446887373,0.15795807113292917,0.46428801582166646,116,33,0.23755463114955888,0.3426384327740622,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}]",0.24358329150670133,104,0.3015250800034175,0.43900753285449284,0.13748245285107538,26,78,0.2794486362731748,0.18376254105067344,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.241753149384117,65,0.31771045103034173,0.41160486766602844,0.09389441663568672,32,33,0.35461005437232795,0.08900313073378478,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_15_9'}]",0.23997631607475972,129,0.26896641152196155,0.0918888952149901,0.36085530673695165,86,43,0.08313934146746761,0.26623519446323507,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}, {'M_15_9'}]",0.23970880967340216,115,0.31617611178602933,0.09152260766579551,0.40769871945182484,91,24,0.10038967446488463,0.28488137508755157,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_0_9'}]",0.2396832525481884,86,0.35607426291060557,0.46474724213282265,0.10867297922221708,15,71,0.2859117183642266,0.16105905326062672,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_14_9'}]",0.2387268742881824,103,0.24764724465314136,0.17893810980561847,0.42658535445875984,69,34,0.22827967300640245,0.3227962160805538,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_0'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}]",0.23868028863196725,60,0.31959186568856235,0.4242429969832301,0.10465113129466772,20,40,0.3413706411458645,0.14504006556003524,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.23846000233786996,106,0.30377650949237656,0.16977506429823327,0.47355157379060986,86,20,0.2521664220429598,0.3213060348761392,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.2383231167463167,109,0.33175490704512506,0.4222947747579643,0.09053986771283923,35,74,0.3456267770169978,0.16233806977036414,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_4'}]",0.2380845960370137,76,0.3101556718223732,0.427578859288117,0.11742318746574382,29,47,0.3580539969480552,0.2015031298374901,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}]",0.23672004721199055,133,0.30140047848669327,0.4235228114836925,0.12212233299699922,37,96,0.29382492434929247,0.17612290198436456,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_3'}, {'M_12_9'}]",0.2363713382020619,85,0.3679123553136984,0.49538184652725853,0.1274694912135601,15,70,0.33783271093231143,0.2024338927209027,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.23589136818739684,113,0.27651527604751597,0.42384801069274547,0.1473327346452295,40,73,0.309113375663307,0.23216265714907833,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_4'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.23580851551091067,84,0.3164019185883796,0.14241303216952544,0.45881495075790507,65,19,0.21112483935236398,0.3716793876770844,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.23549506053883004,147,0.2819295087520048,0.42724208576748,0.14531257701547523,52,95,0.3203585967749302,0.23358897076606666,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}]",0.23534013733387782,130,0.3738751232378044,0.47315107751637697,0.09927595427857255,24,106,0.3326164347003069,0.15022366412069085,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}]",0.23486582533100034,113,0.25716788740997965,0.15868987498635592,0.4158577623963356,88,25,0.23626483277453594,0.25756786395352893,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.2343910668030773,70,0.21614376275289446,0.16108267754316327,0.37722644029605773,39,31,0.20669505187210013,0.26572624690194513,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_1'}]",0.23437041437764236,67,0.32577968010852154,0.41065022768452764,0.08487054757600608,24,43,0.3496685303371203,0.16339844833956174,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.23363805283534247,122,0.31836542297831993,0.14120639745146035,0.4595718204297803,100,22,0.19887316068086866,0.3213135724848655,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_13_9'}]",0.23351124205238802,112,0.2249798081726631,0.17381399247001428,0.3987938006426774,61,51,0.24332944430263875,0.30631318186346734,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_4_9'}]",0.23306255823359215,62,0.33129980082508004,0.4371826891951701,0.10588288837009006,17,45,0.34676039651643337,0.14568390014451366,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.23237379944847492,118,0.33833371300715953,0.43281586666125804,0.09448215365409851,32,86,0.3473104852919012,0.1376824624253847,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_6_9'}, {'M_6_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.23234752215157423,65,0.32076804237726453,0.44589322639836204,0.12512518402109754,18,47,0.3511063457625626,0.18238116012502845,0.8916666666666667,4320,5
"[{'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.23164272971291644,101,0.3635658597412669,0.4746631383895874,0.11109727864832054,20,81,0.35184991976357005,0.1626576447165875,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}]",0.23092809883761814,62,0.23921060196378013,0.1531743288040161,0.39238493076779624,40,22,0.19646681689241338,0.2981959997363534,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}]",0.23066793649668774,135,0.38799685300031883,0.47781881723891606,0.08982196423859723,22,113,0.32825972142260046,0.11302512954670277,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}, {'M_8_9'}]",0.23024937020854366,125,0.2985097527390691,0.41484635491811095,0.11633660217904183,42,83,0.3258849139257475,0.177802279453307,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}]",0.2299614144641585,96,0.27384223074729286,0.1601769152496542,0.434019145996947,77,19,0.2097859247150428,0.279382891156059,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_14_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.22967937809346664,64,0.30296369797239703,0.12467057428633171,0.42763427225872874,48,16,0.17783305480166256,0.3575770423873905,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_12_9'}, {'M_14_9'}]",0.2295729858462214,78,0.34261341126439887,0.44700436381732717,0.1043909525529283,17,61,0.32691820015646894,0.1797374818944425,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}]",0.22926315218541427,154,0.36068722382588414,0.4619878770162662,0.10130065319038206,30,124,0.33542348828406493,0.14041538338821086,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_15_9'}]",0.22887764176630698,95,0.33237615378284163,0.44622409475200314,0.1138479409691615,17,78,0.27394170411465224,0.15014276513213531,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_4'}]",0.22699187739070642,91,0.30146116330081707,0.4223400656791294,0.12087890237831232,34,57,0.36486717717388706,0.19270753146165323,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.22594089634860695,106,0.28548172421420254,0.14206454939231639,0.4275462736065189,82,24,0.19921101423832868,0.3233527769593759,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.22532921712057102,189,0.29252206589160273,0.41739567536860706,0.12487360947700434,60,129,0.32502153491879854,0.182970201010784,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_9_9'}]",0.22415434344823346,103,0.32272660084273114,0.43869133324672777,0.11596473240399663,24,79,0.32546507960493937,0.1772827206685506,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_0_9'}, {'M_12_9'}]",0.22405994932020637,258,0.4792032835201129,0.5509158998417357,0.07171261632162282,24,234,0.32841135856481535,0.14320897353663628,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_2_9'}, {'M_2_9'}]",0.2226650314613897,207,0.46263259455251193,0.5748421723643938,0.1122095778118819,15,192,0.2718784920390465,0.1839474511718227,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.2223965979766584,315,0.2960724567882989,0.40711785613928203,0.1110453993509831,106,209,0.33143825742850175,0.17317861487878985,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_15_9'}, {'M_12_9'}]",0.22137027699381387,76,0.36253362422330854,0.4234181657019589,0.06088454147865034,18,58,0.35523433558769,0.09007585214904373,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.22130626133967304,63,0.20941899230496752,0.1126099782478478,0.3220289705528153,36,27,0.14851685085150185,0.21268961602875877,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_1'}]",0.2201911681978159,77,0.30208478112273807,0.41150655769384825,0.1094217765711102,26,51,0.35137381120462086,0.2000364504998852,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}]",0.2201342210758902,64,0.2076805965739874,0.12842362701165966,0.33610422358564707,41,23,0.1882996811640693,0.21655365520038983,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.22004736028614563,68,0.28703027858674157,0.10744252955576156,0.39447280814250313,53,15,0.12295591575884367,0.29403033087299685,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.21890532268298118,98,0.270512102555228,0.08866265269963043,0.3591747552548584,79,19,0.09388074185924614,0.2174172955793772,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_9_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}]",0.2185414981473484,80,0.2912377269972455,0.08081530596722253,0.372053032964468,55,25,0.10632702776019907,0.34264051945342294,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.21832625430069436,125,0.2950844300815122,0.42436051402579655,0.1292760839442844,33,92,0.3196894855244186,0.18060697099156892,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.21823283364106705,80,0.22624687645584346,0.10904462831094856,0.33529150476679204,40,40,0.15758906857028226,0.2589688453439335,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.21814407312774506,91,0.31193011916777186,0.40077640930259667,0.08884629013482481,27,64,0.3279863944091108,0.13938114718214273,0.8916666666666667,4320,5
"[{'M_8_4'}, {'M_6_9'}, {'M_6_9'}]",0.21802833162098437,99,0.3132711724826583,0.4247570076474437,0.11148583516478539,27,72,0.34786187365310955,0.15199088995550805,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_15_9'}, {'M_3_9'}]",0.21756167585829597,110,0.2703456292511707,0.449557622573499,0.1792119933223283,29,81,0.3251575464544553,0.23772109334662697,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}]",0.21749566659967187,76,0.2906443602400399,0.13860339482055337,0.42924775506059326,61,15,0.19362318871206857,0.3199455489506915,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}]",0.21744743037867206,105,0.22915446747626578,0.12274334686143056,0.35189781433769635,70,35,0.18058747590913182,0.2557424501606494,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_1_9'}, {'M_2_9'}]",0.21730982623428022,86,0.29039715173456704,0.4123752942308784,0.12197814249631131,20,66,0.2769274440221793,0.15597791611794523,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}]",0.21695268474234053,127,0.24054673489055908,0.3970552281529274,0.1565084932623683,53,74,0.2925386976502444,0.18643196913961757,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.21684903457847493,119,0.2869909602261725,0.4121266558766365,0.125135695650464,35,84,0.3192195407441022,0.20010577788125355,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_8'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.2167257582077791,78,0.3085626983403095,0.3917935008316168,0.08323080249130727,28,50,0.3470415753573586,0.1406240887750467,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.21657069070847734,95,0.2798339489283382,0.13983856398664724,0.4196725129149854,71,24,0.16432700124859104,0.35723600468063066,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.21639114819372274,131,0.3126259485351761,0.401411393750459,0.08878544521528287,40,91,0.3399509297429996,0.14983141766186334,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_8'}, {'M_5_9'}, {'M_5_9'}]",0.21592074731371386,60,0.28436045489140915,0.380180427134037,0.09581997224262782,25,35,0.32117881956255945,0.12512840244029644,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.21580478723171057,108,0.2741140986585783,0.3863228260435992,0.11220872738502091,36,72,0.2921558336075227,0.1683561670724557,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_2_9'}]",0.21495796216190896,407,0.3786735860524175,0.4970896840825969,0.1184160980301794,51,356,0.3095532802035132,0.18641151295181688,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_9_9'}]",0.21405013923585908,122,0.32160470213812703,0.44109796102230364,0.11949325888417661,26,96,0.3331430153929886,0.18776185610757182,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.21337426103761792,89,0.22502296611876327,0.15551671744989498,0.38053968356865825,56,33,0.19198428234415046,0.31160474459914883,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.21299941034727207,132,0.22964452325620435,0.16556442114101214,0.3952089443972165,88,44,0.1958813579912857,0.3232608083210187,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_5'}]",0.21277712307039334,79,0.26776609522569667,0.40743398253938984,0.13966788731369317,28,51,0.33275132481393793,0.21312614657192064,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}]",0.21277080397188688,113,0.24097179450180342,0.15537887237880418,0.3963506668806076,87,26,0.2024862023315709,0.27220077270185083,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}]",0.21261328767607515,88,0.2533763439924732,0.15348887599226252,0.40686521998473574,67,21,0.22895821496377727,0.30652559747530467,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.2124691165330442,205,0.2746088687947861,0.1527544870185926,0.42736335581337864,161,44,0.23033965815198243,0.3332848828226056,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_1'}]",0.2124109705211904,99,0.28232150516040355,0.4086441289101328,0.12632262374972925,35,64,0.3534433955400966,0.21502185374117488,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}]",0.21229139741398872,62,0.2189169155777747,0.14898884487224784,0.36790576045002255,41,21,0.20019971792778427,0.27763231306047276,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_2_9'}]",0.21183414396892247,191,0.39306468159291996,0.5240794632421888,0.1310147816492688,23,168,0.3463133672656506,0.20856112100132215,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_9_9'}, {'M_10_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.21139399214911478,80,0.25028198996248346,0.12018242940151441,0.3704644193639979,48,32,0.17812635111619468,0.3468143016481389,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_0'}, {'M_9_9'}, {'M_9_9'}, {'M_9_9'}]",0.2113552135405195,69,0.2745761003859375,0.4103880827041233,0.13581198231818584,17,52,0.28402407458147333,0.19637873551170432,0.8916666666666667,4320,5
